time,date,hour,site_rows,site_count,actual_city_mw,pred_city_mw,pred_nan_sites,pred_zero_sites,actual_positive_sites,capacity_sum_mw,pred_city_is_zero,actual_city_positive,suspicious_city_zero,zero_site_ratio_pct
2023-02-01 07:00:00,2023-02-01,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-01 18:00:00,2023-02-01,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-01 19:00:00,2023-02-01,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-02 06:00:00,2023-02-02,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-02 07:00:00,2023-02-02,7,22,22,1.56,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727
2023-02-02 18:00:00,2023-02-02,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-02 19:00:00,2023-02-02,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-03 06:00:00,2023-02-03,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-03 07:00:00,2023-02-03,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-03 18:00:00,2023-02-03,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-03 19:00:00,2023-02-03,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-04 06:00:00,2023-02-04,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-04 07:00:00,2023-02-04,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-04 18:00:00,2023-02-04,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-04 19:00:00,2023-02-04,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-05 06:00:00,2023-02-05,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-05 07:00:00,2023-02-05,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-05 18:00:00,2023-02-05,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-05 19:00:00,2023-02-05,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-06 06:00:00,2023-02-06,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-06 07:00:00,2023-02-06,7,22,22,1.56,1.754481747308664,0,5,2,152.01878,False,True,False,22.727272727272727
2023-02-06 18:00:00,2023-02-06,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-06 19:00:00,2023-02-06,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-07 06:00:00,2023-02-07,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-07 07:00:00,2023-02-07,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-07 18:00:00,2023-02-07,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-07 19:00:00,2023-02-07,19,22,22,0.0,1.6405311606211317,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-08 06:00:00,2023-02-08,6,22,22,0.0,1.8673403256570729,0,5,0,152.01878,False,False,False,22.727272727272727
2023-02-08 07:00:00,2023-02-08,7,22,22,1.55,1.754481747308664,0,5,1,152.01878,False,True,False,22.727272727272727
2023-02-08 18:00:00,2023-02-08,18,22,22,0.0,1.6964316667313848,0,5,0,152.01878,False,False,False,22.727272727272727
