S002_相对误差(%),S004_相对误差(%),S007_相对误差(%),S008_相对误差(%),S009_相对误差(%),S010_相对误差(%),S011_相对误差(%),S012_相对误差(%),S014_相对误差(%),S017_相对误差(%),S018_相对误差(%),S019_相对误差(%),S020_相对误差(%),S021_相对误差(%),S022_相对误差(%),S023_相对误差(%),S024_相对误差(%),S025_相对误差(%),S028_相对误差(%),S030_相对误差(%),S032_相对误差(%),S033_相对误差(%),S035_相对误差(%),S038_相对误差(%),S039_相对误差(%),S040_相对误差(%),S041_相对误差(%),S042_相对误差(%),S046_相对误差(%),S047_相对误差(%),S049_相对误差(%),S050_相对误差(%),S051_相对误差(%),S052_相对误差(%),S053_相对误差(%),S054_相对误差(%),S055_相对误差(%),S056_相对误差(%),S059_相对误差(%),S060_相对误差(%),S061_相对误差(%),S062_相对误差(%),S064_相对误差(%),S065_相对误差(%),S066_相对误差(%),S068_相对误差(%),S070_相对误差(%),S071_相对误差(%),S072_相对误差(%),S073_相对误差(%),S074_相对误差(%),S075_相对误差(%),S116_相对误差(%),time
121.91417456931953,11.122465044313687,1.8520596967594567,40.73396866503488,45.565105318148305,14.521316120049962,104.07043270670103,10.01254104652234,15.419501775970595,25.942956258991234,10.121683675390496,57.31963066381615,40.51316956514372,47.85051443159616,34.884585256810766,10.137962817058536,10.128581045111316,51.79642831611482,49.731205218106,116.53312177810082,69.77130151838674,28.327211367769657,,10.632907379648886,659.267077484349,24.139496355714968,10.648291279231875,22.572281630709668,13.61250992229257,71.73326619430934,24.78125081843403,5.698346143571649,145.01789929094812,40.27475628513052,24.47716176901287,10.268236755041656,24.282539793568088,26.403337620873934,118.41318836617418,20.034593978655828,23.86557140062241,19.315539693843984,58.105192983804784,18.244086454268533,41.11828311184302,51.83741435724883,12.611766369930818,42.817848948154676,14.068943034494662,36.313013953741304,27.683665928025235,4.611442411123059,43.91944109151099,2025-09-01 16:00:00
30.574437614524985,35.01718150658214,43.542052764222554,12.990581947446799,73.35961339817155,17.506000019601547,63.26484820761519,1.130523211581511,51.54504590108463,33.601288213722405,114.18830479249354,78.68033669377665,62.02310589989515,48.478209734973824,20.468613887443755,7.341683134277805,19.270193410463435,33.744552549364066,201.157580301714,175.14158424325416,87.36946937848138,36.445236199808235,,17.570700111033716,189.58582473752077,22.424300634771225,3.8032717714630975,22.01864781109016,67.44994948943032,270.7393919709021,38.988040197156934,19.76274718697596,18.992427573917425,45.55035342669817,38.45702393855067,20.021566396708476,33.913774809209336,9.520782077672337,23.63071817601769,28.40343083753045,40.923439663430614,6.884263538275246,78.3968619410503,11.447679092698317,73.13377473725458,11.78652754175626,17.757736659605893,14.95445766678939,1.3295894144721636,67.35858029468109,41.83785813988501,15.045649629472788,100.0,2025-09-01 17:00:00
95.86037685152789,74.18088953294985,81.52871594040735,37.43744588021741,28.094840122265026,29.209138594966255,59.993295270643664,28.380958169471977,77.9537820572849,98.58546199653777,120.0291332799456,96.2640536413613,102.62114649875369,156.4729948401639,63.523176701029485,7.063172471431861,38.09910945815043,16.812631856225874,10.295420080361371,65.9688204012718,49.84185176458022,22.981865364758765,22.311893374360135,83.15215214212607,15.659651529868219,57.075943840065115,107.18994943026685,80.93817324271217,72.9977234328735,10.81539431360369,26.56993002956243,32.98975950156311,89.35645135600618,10.291825663544595,53.745187184286316,24.301537404198843,84.71932586702464,52.309376666229255,12.876119274052023,50.86804609041339,80.64114845332186,34.6307050038446,336.4192430693507,84.57613403169246,2.794869637576466,2.039640297220672,47.66618658292137,40.85225221223565,6.279680711027802,49.463203998923206,75.27823026682196,185.16055105854605,100.0,2025-09-01 18:00:00
100.0,,,,,,,,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,,100.0,,100.0,,,,,,,,,100.0,,,,,,,,,100.0,2025-09-01 19:00:00
98.762468461029,88.53285193877619,77.31506044217633,109.13615463770505,120.13119785593301,27.514924116903707,,72.57471952500354,89.81084867597619,99.59999507861765,302.60858368786757,96.97336571666798,188.9957820059515,329.00805471925025,146.0628683020946,9.967708970291286,672.8152386656384,,,39.93227022778182,,92.94839721901596,265.57501659923076,86.8123590836357,82.15915771218775,92.56660425305903,73.72255648177578,87.50220994477431,118.78561795755434,,14.617691333827509,78.43616498571093,,799.8456333785163,63.4526846495343,73.53255302701042,,,173.46846565745025,90.75070410590962,87.25217022338163,146.05187838172827,,177.4657918611327,17.47620482558902,177.52838792599,,171.1970565280825,46.97953190398649,155.72619897867492,87.72347419181523,85.04392351098173,100.0,2025-09-02 06:00:00
41.00379970969206,0.2963378123651615,48.92445089206895,11.123655667286958,33.36028904423885,44.81733133271269,73.67026197857017,84.32455080353553,63.46520314230241,79.88229155991793,13.143058217505002,89.65866303051602,28.52967297208304,42.900216788746114,58.91865854098038,44.23879640913502,76.25641059229731,63.49189844452414,3.789299128755981,10.797350094178201,55.07599326945698,49.621280211336845,25.443868016627924,48.78745255919779,101.09910840696992,38.04708871377577,26.798053164464125,52.56126596491881,39.16916537846149,113.87348526486205,117.93625004974476,43.54277405860458,202.35028626953346,5.3719625063620855,44.09967020297822,38.03204091313144,25.804088272681152,19.540502237622785,51.98169702855383,41.488399418735185,49.837472677703666,42.93623124046167,76.62725835519741,44.884286307692115,40.35018776125341,30.840938514690176,34.587439426511516,37.10794712921512,52.53727806335075,8.737503794896503,40.87837128537457,53.189859363011074,6.825844814380441,2025-09-02 07:00:00
58.5513562213553,43.81360497505456,82.52615272508191,0.5411156586577759,43.34533944472011,8.186527317243625,18.321376880189604,10.915165090858377,43.10689462689252,38.603076643328805,64.01943029096728,68.89108567102092,44.557516522015796,57.51881064190264,14.186841588258298,41.81001431000952,20.947363930521234,31.95906621767725,8.191574904919479,27.63911449921222,75.91020805116597,47.9577184747301,23.841394651647175,20.507731592258875,415.77673389791767,36.16311657759117,21.718832352006448,44.34047660371378,47.29194279288471,35.12148691374932,28.352933419702474,26.962669141253397,52.9459508493043,23.610240689371796,21.544314775038124,34.79863348915159,14.619181927843316,5.948406247121753,15.908423987547357,37.42794770778519,40.040657319679454,32.818422036593084,2.536746603275228,2.5149546515704113,42.98343261211769,18.281036653713983,29.164250062034686,53.92963269498572,44.652332993748786,1.398241516134116,54.383887093054405,23.43660602556881,8.609111109152144,2025-09-02 08:00:00
131.0805825188603,53.54240358980093,13.384800494526042,33.57502668281441,45.51540098560241,31.865994316692642,58.98843307970147,95.89361190727622,9.58730928036634,8.593573531896068,35.20396990297243,56.08887811211556,34.39543690288867,49.9254089069473,12.495903411024498,101.40488477775914,22.886123047630008,31.698682610055922,32.84071996333541,45.425523878970495,34.12511606275249,44.89051659341768,72.79555202370949,53.34314590095918,729.2783400039665,8.156657969381879,32.69508061140075,34.140612689355756,47.6213489879376,61.932773854414094,3.718116573468782,12.36600285625645,121.73108194957607,9.014681641908513,2.3735910963170017,36.357919974242705,65.97436932337305,7.26789214598971,40.55777507477074,47.85372886082314,48.214466302999774,43.00740206395956,8.964068313923661,42.76482732531594,48.76550356329413,70.07583324535953,43.46155278467608,122.51019595165079,23.052818112325554,2.4920508210321453,29.057135841849817,38.63335002447039,13.694562875637118,2025-09-02 09:00:00
127.03656021934411,14.7055150956585,0.0911331479103684,29.302926513479193,48.89372502455519,46.6773425094734,74.89846180127452,23.130291234898653,16.888898480047825,19.39308619278348,38.825020873474394,42.40658970899513,21.316287865792543,50.453493903220206,52.967167254585725,48.89596299372532,16.428024956151972,46.39215211945406,12.587783145475656,49.173997843283075,59.40491570012145,46.21262264398654,17.30761884037558,91.77815761976194,826.8789400791093,33.171717429810485,27.304854670613988,46.06438959516385,49.01800499132368,2.7667658521992444,8.389698976411676,21.841712812472494,52.678592576568406,11.866323095231156,23.956879245129343,86.83432915606372,11.692936349825029,6.599019104430645,55.54758715128454,115.71212032896617,42.55178075314395,45.37871483525417,221.77579404954807,14.721421395690157,50.14015085320932,20.346022362298548,38.30736708221077,203.0832557462255,59.93914484360803,50.87362614602956,0.1839488353181504,52.697248911719605,33.94359977816602,2025-09-02 10:00:00
193.1331159139823,33.51943505803622,10.945943154219636,128.55235166232072,30.055825536088935,160.8475576146382,42.39994769439415,92.87768000541914,32.167955509885914,72.03881242496789,126.40949032388633,27.284094162371105,35.3084448307296,38.1698138533723,9.957970465106833,27.13724020230411,11.345520247210052,61.432250394001244,32.58423110312806,10.942124043093436,9.123808790094738,38.63555825876025,2.1095138376046805,136.24664445530007,944.0553209131405,33.67136590066307,70.46135754736277,129.79674135793135,30.86844086782301,51.26273133848416,33.83776689727729,134.57097529386004,19.26809330144842,17.752706141746756,37.42461330540205,17.903408008734463,35.26363827072223,117.32714322985478,90.62252528598472,4.214494758425033,3.304498888972248,40.53773701317262,162.27597574964022,49.82839609552711,27.193793172683712,43.67839192173104,27.12631129223307,19.960021459530733,35.62460896768854,44.38653509725239,57.3662255876099,38.03150524721348,83.37114722322188,2025-09-02 11:00:00
186.68117546611495,17.016529440389522,118.53280404619197,34.415100197934976,30.28310390420177,108.44397960510616,72.82016353559175,20.449155013604095,30.740737652075307,63.00123293057504,71.59519131056608,28.798643636603334,30.5211272760383,38.26962387303661,105.81482060917679,7.253653932129274,27.25902404720179,58.98028701144261,33.81745048331656,113.34056499264126,64.15164626474568,16.53663300272372,17.735005217035678,68.81681241641586,1135.0170814404119,33.75068276185199,28.87826042806885,143.32481560960133,20.397528914588822,1.88967256536051,42.64942759544448,95.95270504251535,31.70206108139394,39.83549292399782,32.02581537205961,64.22885487928431,18.25396808496356,517.1884741051895,41.069469878435996,107.09898058819283,35.17148452119683,29.744770833544482,7.836574449320785,98.08613746488686,26.28168479977419,35.48462990924374,23.53634297026622,4.136999299278714,32.23950279431785,46.80741526862345,24.192498652863335,67.7697991232178,36.34087494101716,2025-09-02 12:00:00
165.70645092256203,32.97546337500405,56.293511259608685,114.11385589140413,32.36676445440147,69.2221554922806,338.6310041052299,43.116508490341694,35.06287214542146,56.91153504268447,216.33777591849523,30.680117651616275,31.99691797191105,38.62851405616556,24.43782751741066,4.305940891934964,5.788433954453038,33.14858937349309,907.276843098378,1637.6535403142473,68.84640192424423,13.549970659996374,771.9236478396456,39.61589073618819,1614.9311565820544,41.62669228253746,31.59981183619135,31.54185961540472,30.27215248583632,790.0539069604695,43.9936192413076,18.24966965531659,1203.8162183981333,706.1222839484121,32.31288388122007,15.577639067683346,26.043275612869643,18.05344269046109,65.09666218801836,60.94039298077156,165.36759289828154,41.30135004338681,3.044635179490431,44.19347075202687,27.287962781284524,44.46402349114567,29.68090512115381,17.83387777928828,23.387198888298073,149.76527825916713,39.29472621856235,40.054820400866554,233.36180664583023,2025-09-02 13:00:00
132.76698241442227,41.57479024054386,20.07972715815954,9.771945519703008,27.023772768382898,37.386802483856265,163.85773160506153,26.142368422677116,34.883996123199786,24.129967037430184,31.849573595462598,41.472391518250376,36.46571843179772,40.678969337763384,14.821958683445763,36.03819782050028,39.601270652303775,246.77669910557705,258.9526935578942,402.52296476616107,57.04872944415463,43.35261895025066,296.4957211414243,44.233394627003335,744.8885821815273,23.487005360348387,35.04929619677793,40.003352224838615,35.68139195284617,244.76364976289852,44.08057708374166,194.7783434636694,191.42039467389344,51.04232109821155,15.175425530944429,37.931660746337045,7.406781880160876,11.46300320017869,35.49850333975206,18.019858424202912,38.01130631462289,46.651857807848806,6.092983742529264,45.76030331256584,29.801665802528838,27.319058161130805,15.730273306728225,4209.616036759022,12.178423562519084,228.10229923809348,36.249712559169275,37.85992453105123,55.55294421826266,2025-09-02 14:00:00
174.2666120382272,143.73959787204765,23.339890777479347,92.51296684606926,44.60019474142698,23.697938842103376,1562.5409704149984,26.493828595237684,13.300377153302456,28.57381431533702,1092.2954722270094,48.51263072816964,35.98541141037406,42.44355532796381,37.66694371837021,28.940077398712955,14.1089801738088,235.93040750917683,1096.979002382346,771.2970926158584,28.76865553546557,10.66587917315927,1180.179078923921,45.19117715392431,772.9883034918976,39.32172525243152,1.8699024170941083,34.182591344378885,39.55506735497596,1498.707284721603,18.167877210111314,46.02261247497126,2831.95458927507,260.5604714413824,15.381474029551182,11.316600065358235,59.59054182099634,144.34013162003612,36.03561153531004,18.612708622609617,30.432434255968705,34.349819168456506,66.12484786908422,38.22585585971277,16.946921286836787,7.07328354029886,26.925787239558,1529.2667955848542,30.25249879607535,41.18119328886339,12.943413544989149,139.84891368113523,720.3544875115714,2025-09-02 15:00:00
90.45499924803833,65.58830714285443,13.421534568025233,59.67665649314588,41.57673443566947,0.6653171182535927,636.6466257023009,106.40647866474586,84.7825019676232,51.698850909032124,249.01054656790868,63.72230397229317,30.74222465477967,43.19957588228894,25.03015558708911,3.4263505188633663,51.818027152892974,858.9482382123186,509.9649045317329,794.759243369613,17.949216080092576,35.236306467806074,553.6680950160143,4.307611520018992,461.9016179375331,47.476726558711476,18.19477452457417,16.547981237222114,58.358449852284814,629.8580976481414,250.16399126338248,105.54859529946204,806.7354956643044,241.5554188230912,36.434247201396666,2.675991800877795,17.56058287313841,47.99538247442429,18.897201401728204,18.059098787409113,46.502685540509376,29.55822026468381,138.47523184509842,0.35954661494189083,10.571269475945762,54.03148080825203,22.805665810869442,130.81996249699964,22.014980533514876,81.94950426978707,63.11230192609989,91.6042262042834,283.0502461160187,2025-09-02 16:00:00
44.41525351477178,54.629798324009435,2.11533161393351,59.829496950534974,56.958921728863366,164.8320918720286,152.43336875778465,49.013307033250385,10.429965248949847,45.06696261008525,143.35470809147344,81.44156968461121,33.737931051793616,16.260509237372712,120.56160328162883,16.45467766098126,22.27630016955611,42.46347118320361,88.1623907890286,122.87991383394312,67.41708744538647,20.97477096588296,113.43327891768047,0.10933235031391182,144.81045069463642,0.5166362428286224,63.87809097570894,22.71006928404505,44.456596328386226,104.58253789746436,,4.116449902606797,52.64810910656828,32.23340663880253,45.9926162857066,30.507368510328632,28.468142307035354,102.28875035477012,14.518627676485934,4.578087089140089,4.721932331743464,21.706353469110653,94.7039511725287,265.64725927279306,53.917472805248046,120.74250676397693,51.81959896887791,583.5085044885816,10.605883323620503,64.23857246448395,17.438965793816894,28.84754763142879,100.0,2025-09-02 17:00:00
96.83207569762057,57.674381398624675,85.65691864411959,52.85649578470712,0.6628423388019278,15.135407560888437,36.71157410138013,244.12241510038427,74.83429071935963,98.79363822282724,43.701248342632724,96.41793102532469,78.89945108039609,154.35808984177567,48.343964287707074,20.220409046687294,13.635283407467114,263.98881970656873,21.620860677622233,63.73877670886428,50.609289500817,89.99858617585629,28.33032583685664,80.40266522412477,302.3674434891983,82.50236034198495,167.20143336073684,82.44430269980721,13.708811849545405,18.048102857068294,,299.41571684715376,86.57731468421531,7.567088772102698,55.98151014669676,12.664480682868225,,32.269306623986544,46.07940346727082,87.37584115413155,79.96703845407195,69.50401730433992,,151.41856757469358,13.402640759929154,47.0752643538568,18.098442937833585,44.62734375410859,9.056326866660243,22.313424194358856,67.44982495774849,40.6437770290569,100.0,2025-09-02 18:00:00
100.0,,,,,,,,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,100.0,,,,,,,,,,2025-09-02 19:00:00
99.14418708905295,87.8307420326669,87.3521408201376,2.3563789738391523,183.3333333333335,24.634291382556487,,,89.9834264812181,99.59566582300636,97.8345179231525,97.02873254903643,325.0000000000002,466.66666666666697,63.36345479358747,4.067411828746676,117.11059702499594,90.73841251252877,48.910561257367036,88.43927878728005,,94.46745814758458,60.20358086842216,91.63339951745141,76.6893875014005,94.85659796900245,80.64919613835781,93.44684181795803,70.00000000000009,898.8003873540081,57.82004237688406,60.88784146794002,87.57023954524003,99.34762200107623,91.87878528827495,2.7907308655505023,,,440.54243620920425,96.42884439434147,93.30648854834695,95.55322872237116,,174.01900554270503,21.428571428571487,,,86.59742536472831,20.56861280320908,41.427374230414415,92.27577402836772,87.74281152559534,100.0,2025-09-03 06:00:00
55.22653655757572,4.335955107018956,54.9246422566945,39.934552320827926,43.64036355654359,45.86541642581229,37.188274606112905,0.9571109794016409,33.29131429563662,82.4828725926533,47.60923548572193,91.698716376095,21.71724875699058,32.480829315748686,71.54705418717988,40.278948621589876,34.00380620745839,3.8810968759867746,55.04202426840595,53.29155225185147,59.98840167415973,48.70253583868202,42.51156319700392,2.9013801728636444,55.416443932758966,41.44167704317718,29.329401117519023,76.02506505132905,31.571931596875107,0.30029946531407564,34.71110006256951,27.464434577838198,10.256105685127137,40.42802112534106,46.45114182327495,34.988890411806,26.673634396569295,15.34951731959536,78.14217778648896,44.862423724176935,75.55747536349948,73.29180359944093,14.787229643653726,38.180738798111776,58.579417316783164,6.395761810977264,16.13694060557897,9.084412254404336,74.68527844933234,37.911616678557394,47.64838168223141,15.180166407859879,43.8876834941622,2025-09-03 07:00:00
13.17531219338273,18.579786788099543,15.213934125565443,35.19015170524546,73.80079961592376,0.7830166107555988,48.64262661120159,46.04856052352959,11.481794143722102,49.89232258221493,43.518010784168325,76.59480525760026,123.49999459655155,79.74209562199218,14.126456572502358,75.82253806393751,33.59426922836043,14.820469268181721,58.559346357851204,57.82664293799776,74.73030036843953,23.64042387540225,41.252553589124375,28.774166887371678,269.55882946628077,22.53105252595168,101.73453008594045,34.98408242808998,14.266945709330257,46.074687895754806,49.88033164693329,52.638250638875995,39.572319846269274,70.07596998997253,35.230826549973784,16.527013503180815,36.8182498082185,45.96636010308953,1.3241969079669773,208.34207826235235,32.743179994754726,21.659635681582877,42.376215088922784,51.951343236636795,100.27245286064444,56.78774337284382,31.301443268019757,39.551147846024286,26.91262656736788,49.325538483868705,52.62055939791057,64.14007700954656,39.764308590526966,2025-09-03 08:00:00
